id,duration,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_id,subscription_type,zip_code
467485,509,9/24/2014 9:42,Civic Center BART (7th at Market),72,9/24/2014 9:50,Townsend at 7th,65,625,Subscriber,94103
467484,86,9/24/2014 9:42,2nd at Folsom,62,9/24/2014 9:43,Howard at 2nd,63,384,Subscriber,94107
467483,647,9/24/2014 9:40,Market at 4th,76,9/24/2014 9:51,Townsend at 7th,65,584,Subscriber,94133
467482,250,9/24/2014 9:40,San Antonio Caltrain Station,29,9/24/2014 9:44,San Antonio Shopping Center,31,230,Subscriber,94103
467481,890,9/24/2014 9:40,San Francisco Caltrain 2 (330 Townsend),69,9/24/2014 9:55,Harry Bridges Plaza (Ferry Building),50,569,Subscriber,94107
467480,454,9/24/2014 9:38,Market at Sansome,77,9/24/2014 9:45,2nd at South Park,64,342,Subscriber,94530
467479,619,9/24/2014 9:37,San Francisco Caltrain (Townsend at 4th),70,9/24/2014 9:47,5th at Howard,57,583,Subscriber,94403
467478,338,9/24/2014 9:36,Steuart at Market,74,9/24/2014 9:42,Embarcadero at Sansome,60,379,Subscriber,94612
467477,322,9/24/2014 9:34,Powell at Post (Union Square),71,9/24/2014 9:40,Commercial at Montgomery,45,287,Subscriber,94109
467476,1232,9/24/2014 9:34,Grant Avenue at Columbus Avenue,73,9/24/2014 9:54,San Francisco Caltrain 2 (330 Townsend),69,326,Subscriber,94107
467472,662,9/24/2014 9:32,Harry Bridges Plaza (Ferry Building),50,9/24/2014 9:43,San Francisco Caltrain (Townsend at 4th),70,425,Subscriber,94705
467471,538,9/24/2014 9:32,Market at 10th,67,9/24/2014 9:41,Powell at Post (Union Square),71,604,Subscriber,94102
467470,254,9/24/2014 9:32,Townsend at 7th,65,9/24/2014 9:36,San Francisco Caltrain 2 (330 Townsend),69,569,Subscriber,94107
467469,218,9/24/2014 9:31,Palo Alto Caltrain Station,34,9/24/2014 9:35,Cowper at University,37,662,Subscriber,94133
467468,383,9/24/2014 9:31,Market at Sansome,77,9/24/2014 9:37,2nd at South Park,64,281,Subscriber,94702
467467,386,9/24/2014 9:31,Steuart at Market,74,9/24/2014 9:37,2nd at Townsend,61,372,Subscriber,94609
467466,505,9/24/2014 9:30,Civic Center BART (7th at Market),72,9/24/2014 9:38,San Francisco Caltrain (Townsend at 4th),70,587,Subscriber,94103
467465,382,9/24/2014 9:29,Beale at Market,56,9/24/2014 9:36,2nd at Townsend,61,516,Subscriber,94523
467463,332,9/24/2014 9:29,Spear at Folsom,49,9/24/2014 9:34,2nd at Townsend,61,292,Subscriber,94501
467462,357,9/24/2014 9:29,Beale at Market,56,9/24/2014 9:35,Broadway St at Battery St,82,546,Subscriber,94536
467460,500,9/24/2014 9:26,Civic Center BART (7th at Market),72,9/24/2014 9:34,Townsend at 7th,65,472,Subscriber,94598
467457,416,9/24/2014 9:26,San Francisco Caltrain 2 (330 Townsend),69,9/24/2014 9:32,5th at Howard,57,375,Subscriber,94306
467456,24542,9/24/2014 9:25,Beale at Market,56,9/24/2014 16:14,San Francisco Caltrain (Townsend at 4th),70,561,Subscriber,94602
467455,936,9/24/2014 9:25,Grant Avenue at Columbus Avenue,73,9/24/2014 9:40,2nd at Townsend,61,553,Subscriber,94107
467445,453,9/24/2014 9:23,Market at Sansome,77,9/24/2014 9:30,2nd at South Park,64,454,Subscriber,94705
467444,648,9/24/2014 9:22,San Francisco Caltrain (Townsend at 4th),70,9/24/2014 9:33,Temporary Transbay Terminal (Howard at Beale),55,456,Subscriber,94403
467443,1574,9/24/2014 9:22,Civic Center BART (7th at Market),72,9/24/2014 9:48,Townsend at 7th,65,389,Subscriber,94596
467442,646,9/24/2014 9:21,Market at 4th,76,9/24/2014 9:32,Temporary Transbay Terminal (Howard at Beale),55,191,Subscriber,94549
467441,751,9/24/2014 9:21,Grant Avenue at Columbus Avenue,73,9/24/2014 9:34,Market at Sansome,77,551,Subscriber,94133
467440,587,9/24/2014 9:21,Grant Avenue at Columbus Avenue,73,9/24/2014 9:31,Embarcadero at Folsom,51,187,Subscriber,94124
467439,194,9/24/2014 9:21,Steuart at Market,74,9/24/2014 9:24,Spear at Folsom,49,437,Subscriber,94703
467435,1319,9/24/2014 9:20,Grant Avenue at Columbus Avenue,73,9/24/2014 9:42,Market at 10th,67,363,Subscriber,94133
467434,438,9/24/2014 9:20,Harry Bridges Plaza (Ferry Building),50,9/24/2014 9:27,Post at Kearny,47,334,Subscriber,94501
467432,641,9/24/2014 9:19,2nd at Townsend,61,9/24/2014 9:30,Market at Sansome,77,342,Subscriber,94301
467428,332,9/24/2014 9:18,2nd at Townsend,61,9/24/2014 9:24,Howard at 2nd,63,607,Subscriber,94109
467425,439,9/24/2014 9:18,Steuart at Market,74,9/24/2014 9:25,Yerba Buena Center of the Arts (3rd @ Howard),68,463,Subscriber,94501
467423,393,9/24/2014 9:17,Powell Street BART,39,9/24/2014 9:24,San Francisco Caltrain 2 (330 Townsend),69,375,Subscriber,94544
467421,676,9/24/2014 9:17,Embarcadero at Sansome,60,9/24/2014 9:28,Howard at 2nd,63,594,Subscriber,94105
467420,366,9/24/2014 9:16,Beale at Market,56,9/24/2014 9:23,Broadway St at Battery St,82,392,Subscriber,94132
